,Unnamed: 0,images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating,rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,Unnamed: 27,img_x,density_x,hull_x,density_y,hull_y,img_y,density,hull,img
2505,6682,images/k26.bmp,gestalt,,,0.0,80.0,80.0,25.0,,,,,,,4.0,1.002,,,,,,,2016_Apr_27_1506,59.7303925059,Gestalt_exp1,1,21700,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2506,6775,images/k26.bmp,gestalt,,,0.0,12.0,12.0,25.0,,,,,,,5.0,2.019,,,,,,,2016_Oct_17_1307,59.7253743245,Gestalt_exp1,1,22129,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2507,6961,images/k26.bmp,gestalt,,,0.0,37.0,37.0,25.0,,,,,,,5.0,1.634,,,,,,,2016_Oct_10_1606,59.9369521539,Gestalt_exp1,1,22168,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2508,7095,images/k26.bmp,gestalt,,,0.0,10.0,10.0,25.0,,,,,,,4.0,3.336,,,,,,,2016_Apr_21_0913,59.9258196698,Gestalt_exp1,1,22246,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2509,7258,images/k26.bmp,gestalt,,,0.0,12.0,12.0,25.0,,,,,,,4.0,2.268,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,1,22315,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2510,7442,images/k26.bmp,gestalt,,,0.0,35.0,35.0,25.0,,,,,,,6.0,1.952,,,,,,,2016_Sep_26_1604,59.9215390462,Gestalt_exp1,1,22333,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2511,7593,images/k26.bmp,gestalt,,,0.0,25.0,25.0,25.0,,,,,,,7.0,2.285,,,,,,,2016_Apr_15_0910,59.9110968907,Gestalt_exp1,1,22339,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2512,7768,images/k26.bmp,gestalt,,,0.0,39.0,39.0,25.0,,,,,,,6.0,1.136,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,1,22567,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2513,7906,images/k26.bmp,gestalt,,,0.0,16.0,16.0,25.0,,,,,,,6.0,2.302,,,,,,,2016_Apr_15_1316,59.9229087792,Gestalt_exp1,1,22681,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2514,8060,images/k26.bmp,gestalt,,,0.0,9.0,9.0,25.0,,,,,,,5.0,2.819,,,,,,,2016_Apr_18_1505,59.9215390462,Gestalt_exp1,1,22819,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2515,8225,images/k26.bmp,gestalt,,,0.0,13.0,13.0,25.0,,,,,,,4.0,2.702,,,,,,,2016_Oct_17_1210,59.9243641891,Gestalt_exp1,1,22987,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2516,8441,images/k26.bmp,gestalt,,,0.0,68.0,68.0,25.0,,,,,,,4.0,1.702,,,,,,,2016_Apr_25_1714,59.9520304169,Gestalt_exp1,1,23068,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2517,8558,images/k26.bmp,gestalt,,,0.0,24.0,24.0,25.0,,,,,,,8.0,2.785,,,,,,,2016_Apr_28_1203,59.917858199,Gestalt_exp1,1,23086,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2518,8713,images/k26.bmp,gestalt,,,0.0,18.0,18.0,25.0,,,,,,,4.0,2.069,,,,,,,2016_May_04_1404,59.9031393311,Gestalt_exp1,1,23125,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2519,8891,images/k26.bmp,gestalt,,,0.0,35.0,35.0,25.0,,,,,,,4.0,1.668,,,,,,,2016_May_03_1309,59.9276177141,Gestalt_exp1,1,23143,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2520,9060,images/k26.bmp,gestalt,,,0.0,43.0,43.0,25.0,,,,,,,3.0,3.085,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,1,23713,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2521,9210,images/k26.bmp,gestalt,,,0.0,32.0,32.0,25.0,,,,,,,5.0,1.869,,,,,,,2016_Oct_03_1507,59.9208542032,Gestalt_exp1,1,23767,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2522,9418,images/k26.bmp,gestalt,,,0.0,79.0,79.0,25.0,,,,,,,4.0,2.619,,,,,,,2016_Sep_26_0916,60.0066669242,Gestalt_exp1,1,23800,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2523,9528,images/k26.bmp,gestalt,,,0.0,28.0,28.0,25.0,,,,,,,3.0,1.669,,,,,,,2016_Oct_03_1558,59.9240217334,Gestalt_exp1,1,23854,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2524,9697,images/k26.bmp,gestalt,,,0.0,36.0,36.0,25.0,,,,,,,2.0,1.151,,,,,,,2016_Sep_19_1307,59.9444903373,Gestalt_exp1,1,23878,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2525,9890,images/k26.bmp,gestalt,,,0.0,68.0,68.0,25.0,,,,,,,6.0,1.835,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,1,23926,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2526,9988,images/k26.bmp,gestalt,,,0.0,5.0,5.0,25.0,,,,,,,5.0,10.069,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,1,23950,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2527,10156,images/k26.bmp,gestalt,,,0.0,12.0,12.0,25.0,,,,,,,7.0,1.553,,,,,,,2016_Oct_10_0910,59.9182861812,Gestalt_exp1,1,23956,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2528,10307,images/k26.bmp,gestalt,,,0.0,2.0,2.0,25.0,,,,,,,5.0,9.086,,,,,,,2016_Oct_10_1407,59.8974933131,Gestalt_exp1,1,23962,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2529,10516,images/k26.bmp,gestalt,,,0.0,50.0,50.0,25.0,,,,,,,7.0,2.268,,,,,,,2016_Oct_24_1504,59.917858199,Gestalt_exp1,1,23986,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2530,10704,images/k26.bmp,gestalt,,,0.0,77.0,77.0,25.0,,,,,,,4.0,1.57,,,,,,,2016_Oct_17_1612,59.928987725,Gestalt_exp1,1,24154,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2531,10854,images/k26.bmp,gestalt,,,0.0,66.0,66.0,25.0,,,,,,,5.0,1.285,,,,,,,2016_Oct_17_0910,59.9050215737,Gestalt_exp1,1,24205,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2532,11025,images/k26.bmp,gestalt,,,0.0,76.0,76.0,25.0,,,,,,,5.0,1.719,,,,,,,2016_Oct_10_1205,59.7263949033,Gestalt_exp1,1,24208,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2533,11184,images/k26.bmp,gestalt,,,0.0,74.0,74.0,25.0,,,,,,,7.0,1.985,,,,,,,2016_Oct_17_1709,59.9092998376,Gestalt_exp1,1,24331,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2534,11298,images/k26.bmp,gestalt,,,0.0,27.0,27.0,25.0,,,,,,,3.0,2.836,,,,,,,2016_Oct_24_1105,59.9243641891,Gestalt_exp1,1,24355,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2535,11457,images/k26.bmp,gestalt,,,0.0,25.0,25.0,25.0,,,,,,,8.0,2.118,,,,,,,2016_Oct_24_1209,59.9204261842,Gestalt_exp1,1,24394,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2536,11626,images/k26.bmp,gestalt,,,0.0,33.0,33.0,25.0,,,,,,,7.0,2.269,,,,,,,2016_Oct_24_1011,59.728181,Gestalt_exp1,1,24679,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2537,11768,images/k26.bmp,gestalt,,,0.0,14.0,14.0,25.0,,,,,,,5.0,2.436,,,,,,,2016_Oct_24_0919,59.9024549086,Gestalt_exp1,1,24814,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2538,11944,images/k26.bmp,gestalt,,,0.0,29.0,29.0,25.0,,,,,,,5.0,1.568,,,,,,,2016_Oct_24_1605,59.9218814736,Gestalt_exp1,1,25255,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2539,12082,images/k26.bmp,gestalt,,,0.0,6.0,6.0,25.0,,,,,,,7.0,2.502,,,,,,,2016_Oct_24_1707,59.9232512222,Gestalt_exp1,1,25273,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2540,12238,images/k26.bmp,gestalt,,,0.0,1.0,1.0,25.0,,,,,,,5.0,4.502,,,,,,,2016_Oct_24_1308,59.9179437949,Gestalt_exp1,1,25306,,26,0.0800941094313,0.390255555556,0.0800941094313,0.390255555556,26,0.0800941094313,0.390255555556,26
2541,34,images/i19.bmp,scrambled,,,0.0,33.0,33.0,48.0,,,,,,,5.0,3.719,,,,,,,2016_Oct_17_1007,59.9207685989,Gestalt_exp1,1,5635,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2542,234,images/i19.bmp,scrambled,,,0.0,72.0,72.0,48.0,,,,,,,5.0,1.585,,,,,,,2016_Oct_24_1403,59.9081874302,Gestalt_exp1,1,7333,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2543,342,images/i19.bmp,scrambled,,,0.0,19.0,19.0,48.0,,,,,,,2.0,1.003,,,,,,,2016_Oct_17_1508,59.7289465027,Gestalt_exp1,1,7576,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2544,549,images/i19.bmp,scrambled,,,0.0,65.0,65.0,48.0,,,,,,,5.0,3.519,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,1,9010,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2545,713,images/i19.bmp,scrambled,,,0.0,68.0,68.0,48.0,,,,,,,4.0,1.536,,,,,,,2016_Sep_19_1511,59.8884276929,Gestalt_exp1,1,11485,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2546,887,images/i19.bmp,scrambled,,,0.0,81.0,81.0,48.0,,,,,,,4.0,2.169,,,,,,,2016_Apr_15_1205,59.8039758064,Gestalt_exp1,1,11707,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2547,1005,images/i19.bmp,scrambled,,,0.0,38.0,38.0,48.0,,,,,,,4.0,1.935,,,,,,,2016_Apr_21_1606,59.9297583837,Gestalt_exp1,1,11755,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2548,1180,images/i19.bmp,scrambled,,,0.0,52.0,52.0,48.0,,,,,,,2.0,1.818,,,,,,,2016_Sep_26_1705,59.9161463311,Gestalt_exp1,1,11758,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2549,1348,images/i19.bmp,scrambled,,,0.0,59.0,59.0,48.0,,,,,,,2.0,1.585,,,,,,,2016_Oct_03_1406,59.8820149965,Gestalt_exp1,1,12139,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2550,1531,images/i19.bmp,scrambled,,,0.0,81.0,81.0,48.0,,,,,,,8.0,2.185,,,,,,,2016_Aug_24_1710,59.9186285714,Gestalt_exp1,1,13105,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2551,1632,images/i19.bmp,scrambled,,,0.0,21.0,21.0,48.0,,,,,,,5.0,1.219,,,,,,,2016_Apr_18_1709,59.9075028923,Gestalt_exp1,1,13201,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2552,1794,images/i19.bmp,scrambled,,,0.0,22.0,22.0,48.0,,,,,,,5.0,4.268,,,,,,,2016_Oct_17_1105,59.9175158176,Gestalt_exp1,1,13831,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2553,2004,images/i19.bmp,scrambled,,,0.0,71.0,71.0,48.0,,,,,,,5.0,1.752,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,1,14596,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2554,2106,images/i19.bmp,scrambled,,,0.0,12.0,12.0,48.0,,,,,,,5.0,1.869,,,,,,,2016_Sep_26_1208,59.9193133636,Gestalt_exp1,1,15643,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2555,2325,images/i19.bmp,scrambled,,,0.0,70.0,70.0,48.0,,,,,,,5.0,1.051,,,,,,,2016_May_03_1106,59.9186285714,Gestalt_exp1,1,15928,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2556,2422,images/i19.bmp,scrambled,,,0.0,6.0,6.0,48.0,,,,,,,4.0,3.052,,,,,,,2016_Apr_15_1406,60.0222097563,Gestalt_exp1,1,16522,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2557,2643,images/i19.bmp,scrambled,,,0.0,66.0,66.0,48.0,,,,,,,8.0,2.686,,,,,,,2016_Apr_15_1507,59.7114299096,Gestalt_exp1,1,16891,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2558,2820,images/i19.bmp,scrambled,,,0.0,82.0,82.0,48.0,,,,,,,3.0,1.685,,,,,,,2016_May_02_1508,59.6907803356,Gestalt_exp1,1,17959,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2559,2937,images/i19.bmp,scrambled,,,0.0,38.0,38.0,48.0,,,,,,,3.0,1.618,,,,,,,2016_Apr_25_1505,59.9243641891,Gestalt_exp1,1,18019,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2560,3071,images/i19.bmp,scrambled,,,0.0,11.0,11.0,48.0,,,,,,,6.0,2.052,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,1,18445,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2561,3299,images/i19.bmp,scrambled,,,0.0,78.0,78.0,48.0,,,,,,,4.0,1.302,,,,,,,2016_Aug_24_1628,59.9268471105,Gestalt_exp1,1,18460,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2562,3416,images/i19.bmp,scrambled,,,0.0,34.0,34.0,48.0,,,,,,,4.0,2.269,,,,,,,2016_Apr_18_1405,59.9667733237,Gestalt_exp1,1,18913,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2563,3583,images/i19.bmp,scrambled,,,0.0,40.0,40.0,48.0,,,,,,,2.0,1.219,,,,,,,2016_Apr_21_1208,60.2507825283,Gestalt_exp1,1,19201,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2564,3774,images/i19.bmp,scrambled,,,0.0,70.0,70.0,48.0,,,,,,,4.0,1.469,,,,,,,2016_Apr_21_1103,59.9290733528,Gestalt_exp1,1,19873,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2565,3933,images/i19.bmp,scrambled,,,0.0,68.0,68.0,48.0,,,,,,,5.0,0.602,,,,,,,2016_Apr_27_1412,59.9222239049,Gestalt_exp1,1,20353,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2566,4070,images/i19.bmp,scrambled,,,0.0,44.0,44.0,48.0,,,,,,,5.0,10.868,,,,,,,2016_Apr_25_1609,59.9377230175,Gestalt_exp1,1,20395,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2567,4221,images/i19.bmp,scrambled,,,0.0,34.0,34.0,48.0,,,,,,,6.0,2.269,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,1,20404,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2568,4392,images/i19.bmp,scrambled,,,0.0,44.0,44.0,48.0,,,,,,,9.0,1.185,,,,,,,2016_Apr_28_1503,59.9133219629,Gestalt_exp1,1,20467,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2569,4549,images/i19.bmp,scrambled,,,0.0,40.0,40.0,48.0,,,,,,,4.0,2.586,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,1,20650,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2570,4690,images/i19.bmp,scrambled,,,0.0,20.0,20.0,48.0,,,,,,,2.0,1.352,,,,,,,2016_May_03_1507,59.9243641891,Gestalt_exp1,1,20755,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2571,4840,images/i19.bmp,scrambled,,,0.0,9.0,9.0,48.0,,,,,,,3.0,1.55,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,1,20803,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2572,5014,images/i19.bmp,scrambled,,,0.0,22.0,22.0,48.0,,,,,,,5.0,1.435,,,,,,,2016_Apr_28_1007,59.9207685989,Gestalt_exp1,1,20959,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2573,5226,images/i19.bmp,scrambled,,,0.0,73.0,73.0,48.0,,,,,,,5.0,2.402,,,,,,,2016_Oct_10_1709,59.9226519495,Gestalt_exp1,1,21055,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2574,5336,images/i19.bmp,scrambled,,,0.0,22.0,22.0,48.0,,,,,,,5.0,1.335,,,,,,,2016_Apr_21_1508,59.9182861812,Gestalt_exp1,1,21064,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2575,5514,images/i19.bmp,scrambled,,,0.0,39.0,39.0,48.0,,,,,,,4.0,1.319,,,,,,,2016_Apr_28_0910,59.91006999,Gestalt_exp1,1,21127,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2576,5662,images/i19.bmp,scrambled,,,0.0,26.0,26.0,48.0,,,,,,,4.0,2.351,,,,,,,2016_Oct_03_1706,59.9135787127,Gestalt_exp1,1,21271,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2577,5804,images/i19.bmp,scrambled,,,0.0,7.0,7.0,48.0,,,,,,,9.0,1.97,,,,,,,2016_Oct_10_1311,59.9078451593,Gestalt_exp1,1,21322,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2578,5980,images/i19.bmp,scrambled,,,0.0,22.0,22.0,48.0,,,,,,,8.0,1.068,,,,,,,2016_Apr_25_1410,59.9193989637,Gestalt_exp1,1,21436,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2579,6143,images/i19.bmp,scrambled,,,0.0,24.0,24.0,48.0,,,,,,,4.0,1.602,,,,,,,2016_May_03_1405,59.9272752211,Gestalt_exp1,1,21511,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2580,6344,images/i19.bmp,scrambled,,,0.0,64.0,64.0,48.0,,,,,,,6.0,2.452,,,,,,,2016_May_03_0911,59.9214534399,Gestalt_exp1,1,21625,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2581,6505,images/i19.bmp,scrambled,,,0.0,64.0,64.0,48.0,,,,,,,5.0,2.352,,,,,,,2016_Apr_15_1104,59.9215390462,Gestalt_exp1,1,21661,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2582,6649,images/i19.bmp,scrambled,,,0.0,47.0,47.0,48.0,,,,,,,3.0,1.136,,,,,,,2016_Apr_27_1506,59.7303925059,Gestalt_exp1,1,21700,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2583,6829,images/i19.bmp,scrambled,,,0.0,66.0,66.0,48.0,,,,,,,5.0,3.635,,,,,,,2016_Oct_17_1307,59.7253743245,Gestalt_exp1,1,22129,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2584,6956,images/i19.bmp,scrambled,,,0.0,32.0,32.0,48.0,,,,,,,5.0,1.269,,,,,,,2016_Oct_10_1606,59.9369521539,Gestalt_exp1,1,22168,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2585,7125,images/i19.bmp,scrambled,,,0.0,40.0,40.0,48.0,,,,,,,2.0,3.051,,,,,,,2016_Apr_21_0913,59.9258196698,Gestalt_exp1,1,22246,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2586,7295,images/i19.bmp,scrambled,,,0.0,49.0,49.0,48.0,,,,,,,3.0,1.119,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,1,22315,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2587,7414,images/i19.bmp,scrambled,,,0.0,7.0,7.0,48.0,,,,,,,7.0,4.685,,,,,,,2016_Sep_26_1604,59.9215390462,Gestalt_exp1,1,22333,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2588,7635,images/i19.bmp,scrambled,,,0.0,67.0,67.0,48.0,,,,,,,5.0,1.668,,,,,,,2016_Apr_15_0910,59.9110968907,Gestalt_exp1,1,22339,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2589,7751,images/i19.bmp,scrambled,,,0.0,22.0,22.0,48.0,,,,,,,5.0,1.152,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,1,22567,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2590,7943,images/i19.bmp,scrambled,,,0.0,53.0,53.0,48.0,,,,,,,3.0,1.936,,,,,,,2016_Apr_15_1316,59.9229087792,Gestalt_exp1,1,22681,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2591,8098,images/i19.bmp,scrambled,,,0.0,47.0,47.0,48.0,,,,,,,4.0,2.903,,,,,,,2016_Apr_18_1505,59.9215390462,Gestalt_exp1,1,22819,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2592,8268,images/i19.bmp,scrambled,,,0.0,56.0,56.0,48.0,,,,,,,2.0,1.952,,,,,,,2016_Oct_17_1210,59.9243641891,Gestalt_exp1,1,22987,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2593,8432,images/i19.bmp,scrambled,,,0.0,59.0,59.0,48.0,,,,,,,4.0,1.418,,,,,,,2016_Apr_25_1714,59.9520304169,Gestalt_exp1,1,23068,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2594,8544,images/i19.bmp,scrambled,,,0.0,10.0,10.0,48.0,,,,,,,3.0,2.351,,,,,,,2016_Apr_28_1203,59.917858199,Gestalt_exp1,1,23086,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2595,8764,images/i19.bmp,scrambled,,,0.0,69.0,69.0,48.0,,,,,,,2.0,1.385,,,,,,,2016_May_04_1404,59.9031393311,Gestalt_exp1,1,23125,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2596,8868,images/i19.bmp,scrambled,,,0.0,12.0,12.0,48.0,,,,,,,4.0,2.319,,,,,,,2016_May_03_1309,59.9276177141,Gestalt_exp1,1,23143,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2597,9040,images/i19.bmp,scrambled,,,0.0,23.0,23.0,48.0,,,,,,,2.0,2.402,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,1,23713,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2598,9230,images/i19.bmp,scrambled,,,0.0,52.0,52.0,48.0,,,,,,,4.0,1.269,,,,,,,2016_Oct_03_1507,59.9208542032,Gestalt_exp1,1,23767,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
2599,9347,images/i19.bmp,scrambled,,,0.0,8.0,8.0,48.0,,,,,,,6.0,1.318,,,,,,,2016_Sep_26_0916,60.0066669242,Gestalt_exp1,1,23800,,19,0.0464024601278,0.292633333333,0.0464024601278,0.292633333333,26,0.0464024601278,0.292633333333,19
