	Unnamed: 0	images	condition	imgB	imgA	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	numLoop.thisRepN	numLoop.thisTrialN	numLoop.thisN	numLoop.thisIndex	response.keys	response.rt	rating.response	rating.rt	key_resp_2.keys	key_resp_2.rt	numResp.keys	acc	Alocation	rt	date	frameRate	expName	session	participant	Unnamed: 27	img
3010	6410		Inverted-Gestalt	images/k21.bmp	images/INVk21.bmp					0.0	46.0	46.0	66.0							left	0.0	right	0.216871023178	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		21
3011	6411		Inverted-Gestalt	images/k09.bmp	images/INVk09.bmp					0.0	47.0	47.0	58.0							right	1.0	right	0.483523130417	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		9
3012	6412		Gestalt-scrambled	images/i19.bmp	images/k19.bmp					0.0	48.0	48.0	18.0							left	1.0	left	0.583552837372	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		19
3013	6413		Gestalt-scrambled	images/i14.bmp	images/k14.bmp					0.0	49.0	49.0	13.0							left	0.0	right	0.484204053879	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		14
3014	6414		Gestalt-scrambled	images/i27.bmp	images/k27.bmp					0.0	50.0	50.0	26.0							right	0.0	left	0.6170129776	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		27
3015	6415		Inverted-Gestalt	images/k12.bmp	images/INVk12.bmp					0.0	51.0	51.0	60.0							right	0.0	left	0.733304977417	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		12
3016	6416		Gestalt-scrambled	images/i13.bmp	images/k13.bmp					0.0	52.0	52.0	12.0							right	0.0	left	0.516736984253	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		13
3017	6417		Inverted-Gestalt	images/k28.bmp	images/INVk28.bmp					0.0	53.0	53.0	73.0							right	0.0	left	0.682992935181	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		28
3018	6418		Gestalt-scrambled	images/i17.bmp	images/k17.bmp					0.0	54.0	54.0	16.0							right	0.0	left	0.383795976639	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		17
3019	6419		Inverted-Gestalt	images/k23.bmp	images/INVk23.bmp					0.0	55.0	55.0	68.0							right	0.0	left	0.633522987366	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		23
3020	6420		Inverted-Gestalt	images/k30.bmp	images/INVk30.bmp					0.0	56.0	56.0	75.0							right	1.0	right	0.349406957626	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		30
3021	6421		Inverted-scrambled	images/i30.bmp	images/INVk30.bmp					0.0	57.0	57.0	52.0							left	1.0	left	0.566666841507	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		30
3022	6422		Inverted-Gestalt	images/k05.bmp	images/INVk05.bmp					0.0	58.0	58.0	56.0							right	1.0	right	0.566630125046	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		5
3023	6423		Inverted-Gestalt	images/k29.bmp	images/INVk29.bmp					0.0	59.0	59.0	74.0							left	1.0	left	0.516893148422	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		29
3024	6424		Inverted-scrambled	images/i28.bmp	images/INVk28.bmp					0.0	60.0	60.0	50.0							left	1.0	left	0.467031955719	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		28
3025	6425		Inverted-scrambled	images/i12.bmp	images/INVk12.bmp					0.0	61.0	61.0	37.0							left	0.0	right	0.167624950409	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		12
3026	6426		Inverted-scrambled	images/i01.bmp	images/INVk01.bmp					0.0	62.0	62.0	30.0							left	1.0	left	0.333679199219	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		1
3027	6427		Gestalt-scrambled	images/i11.bmp	images/k11.bmp					0.0	63.0	63.0	10.0							left	0.0	right	0.449418783188	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		11
3028	6428		Inverted-scrambled	images/i27.bmp	images/INVk27.bmp					0.0	64.0	64.0	49.0							left	0.0	right	0.217411994934	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		27
3029	6429		Gestalt-scrambled	images/i22.bmp	images/k22.bmp					0.0	65.0	65.0	21.0							right	0.0	left	0.433831930161	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		22
3030	6430		Gestalt-scrambled	images/i04.bmp	images/k04.bmp					0.0	66.0	66.0	3.0							left	0.0	right	0.783867120743	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		4
3031	6431		Inverted-scrambled	images/i29.bmp	images/INVk29.bmp					0.0	67.0	67.0	51.0							left	0.0	right	1.01686406136	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		29
3032	6432		Gestalt-scrambled	images/i08.bmp	images/k08.bmp					0.0	68.0	68.0	7.0							left	1.0	left	0.500384092331	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		8
3033	6433		Gestalt-scrambled	images/i05.bmp	images/k05.bmp					0.0	69.0	69.0	4.0							left	0.0	right	0.516644954681	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		5
3034	6434		Gestalt-scrambled	images/i15.bmp	images/k15.bmp					0.0	70.0	70.0	14.0							left	0.0	right	0.200110912323	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		15
3035	6435		Inverted-scrambled	images/i05.bmp	images/INVk05.bmp					0.0	71.0	71.0	33.0							left	0.0	right	0.133294820786	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		5
3036	6436		Gestalt-scrambled	images/i28.bmp	images/k28.bmp					0.0	72.0	72.0	27.0							left	0.0	right	0.350919961929	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		28
3037	6437		Inverted-scrambled	images/i09.bmp	images/INVk09.bmp					0.0	73.0	73.0	35.0							left	0.0	right	0.200209140778	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		9
3038	6438		Inverted-Gestalt	images/k04.bmp	images/INVk04.bmp					0.0	74.0	74.0	55.0							left	0.0	right	0.766632795334	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		4
3039	6439		Inverted-scrambled	images/i24.bmp	images/INVk24.bmp					0.0	75.0	75.0	46.0							left	0.0	right	0.349967002869	2016_May_03_0911	59.9214534399	Gestalt_exp1	1	21625		24
3040	6525		Gestalt-scrambled	images/i07.bmp	images/k07.bmp					0.0	0.0	0.0	6.0							left	0.0	right	0.833611011505	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		7
3041	6526		Inverted-scrambled	images/i01.bmp	images/INVk01.bmp					0.0	1.0	1.0	30.0							right	1.0	right	0.549440860748	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		1
3042	6527		Inverted-scrambled	images/i26.bmp	images/INVk26.bmp					0.0	2.0	2.0	48.0							left	0.0	right	0.233337163925	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		26
3043	6528		Inverted-Gestalt	images/k21.bmp	images/INVk21.bmp					0.0	3.0	3.0	66.0							left	0.0	right	0.900173902512	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		21
3044	6529		Inverted-scrambled	images/i30.bmp	images/INVk30.bmp					0.0	4.0	4.0	52.0							right	0.0	left	0.833294153214	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		30
3045	6530		Gestalt-scrambled	images/i06.bmp	images/k06.bmp					0.0	5.0	5.0	5.0							right	1.0	right	0.983412027359	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		6
3046	6531		Inverted-scrambled	images/i21.bmp	images/INVk21.bmp					0.0	6.0	6.0	43.0							left	0.0	right	0.466564893723	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		21
3047	6532		Gestalt-scrambled	images/i19.bmp	images/k19.bmp					0.0	7.0	7.0	18.0							right	1.0	right	0.683320999146	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		19
3048	6533		Inverted-scrambled	images/i27.bmp	images/INVk27.bmp					0.0	8.0	8.0	49.0							left	0.0	right	0.416845083237	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		27
3049	6534		Gestalt-scrambled	images/i02.bmp	images/k02.bmp					0.0	9.0	9.0	1.0							right	1.0	right	0.333544015884	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		2
3050	6535		Inverted-Gestalt	images/k16.bmp	images/INVk16.bmp					0.0	10.0	10.0	63.0							right	1.0	right	0.683318138123	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		16
3051	6536		Inverted-scrambled	images/i29.bmp	images/INVk29.bmp					0.0	11.0	11.0	51.0							left	0.0	right	0.433572053909	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		29
3052	6537		Gestalt-scrambled	images/i17.bmp	images/k17.bmp					0.0	12.0	12.0	16.0							right	0.0	left	0.300188064575	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		17
3053	6538		Gestalt-scrambled	images/i23.bmp	images/k23.bmp					0.0	13.0	13.0	22.0							left	0.0	right	0.684287071228	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		23
3054	6539		Gestalt-scrambled	images/i12.bmp	images/k12.bmp					0.0	14.0	14.0	11.0							left	0.0	right	0.650464057922	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		12
3055	6540		Gestalt-scrambled	images/i14.bmp	images/k14.bmp					0.0	15.0	15.0	13.0							right	1.0	right	0.400180101395	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		14
3056	6541		Inverted-scrambled	images/i25.bmp	images/INVk25.bmp					0.0	16.0	16.0	47.0							left	1.0	left	0.250925779343	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		25
3057	6542		Inverted-scrambled	images/i18.bmp	images/INVk18.bmp					0.0	17.0	17.0	41.0							right	1.0	right	0.233597040176	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		18
3058	6543		Gestalt-scrambled	images/i11.bmp	images/k11.bmp					0.0	18.0	18.0	10.0							left	0.0	right	0.599931955338	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		11
3059	6544		Inverted-Gestalt	images/k24.bmp	images/INVk24.bmp					0.0	19.0	19.0	69.0							left	0.0	right	0.333508014679	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		24
3060	6545		Inverted-scrambled	images/i15.bmp	images/INVk15.bmp					0.0	20.0	20.0	39.0							left	0.0	right	0.400336027145	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		15
3061	6546		Inverted-scrambled	images/i12.bmp	images/INVk12.bmp					0.0	21.0	21.0	37.0							right	0.0	left	0.383515834808	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		12
3062	6547		Inverted-Gestalt	images/k27.bmp	images/INVk27.bmp					0.0	22.0	22.0	72.0							left	0.0	right	0.400110006332	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		27
3063	6548		Gestalt-scrambled	images/i30.bmp	images/k30.bmp					0.0	23.0	23.0	29.0							left	1.0	left	0.233343839645	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		30
3064	6549		Gestalt-scrambled	images/i09.bmp	images/k09.bmp					0.0	24.0	24.0	8.0							left	0.0	right	0.383408069611	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		9
3065	6550		Gestalt-scrambled	images/i28.bmp	images/k28.bmp					0.0	25.0	25.0	27.0							left	0.0	right	0.18332195282	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		28
3066	6551		Inverted-Gestalt	images/k06.bmp	images/INVk06.bmp					0.0	26.0	26.0	57.0							right	0.0	left	0.183366060257	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		6
3067	6552		Inverted-scrambled	images/i28.bmp	images/INVk28.bmp					0.0	27.0	27.0	50.0							right	0.0	left	0.666304111481	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		28
3068	6553		Inverted-Gestalt	images/k19.bmp	images/INVk19.bmp					0.0	28.0	28.0	65.0							left	0.0	right	0.566320896149	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		19
3069	6554		Inverted-scrambled	images/i05.bmp	images/INVk05.bmp					0.0	29.0	29.0	33.0							left	0.0	right	0.500193119049	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		5
3070	6555		Gestalt-scrambled	images/i13.bmp	images/k13.bmp					0.0	30.0	30.0	12.0							left	1.0	left	0.483498096466	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		13
3071	6556		Inverted-scrambled	images/i14.bmp	images/INVk14.bmp					0.0	31.0	31.0	38.0							left	1.0	left	0.266800880432	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		14
3072	6557		Inverted-Gestalt	images/k01.bmp	images/INVk01.bmp					0.0	32.0	32.0	53.0							left	0.0	right	0.566838979721	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		1
3073	6558		Inverted-Gestalt	images/k12.bmp	images/INVk12.bmp					0.0	33.0	33.0	60.0							right	1.0	right	0.400156021118	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		12
3074	6559		Gestalt-scrambled	images/i08.bmp	images/k08.bmp					0.0	34.0	34.0	7.0							right	1.0	right	0.833313941956	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		8
3075	6560		Gestalt-scrambled	images/i04.bmp	images/k04.bmp					0.0	35.0	35.0	3.0							left	0.0	right	0.650889873505	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		4
3076	6561		Inverted-Gestalt	images/k22.bmp	images/INVk22.bmp					0.0	36.0	36.0	67.0							left	1.0	left	0.600245952606	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		22
3077	6562		Gestalt-scrambled	images/i29.bmp	images/k29.bmp					0.0	37.0	37.0	28.0							left	1.0	left	0.400382041931	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		29
3078	6563		Inverted-scrambled	images/i04.bmp	images/INVk04.bmp					0.0	38.0	38.0	32.0							left	1.0	left	0.466199159622	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		4
3079	6564		Inverted-Gestalt	images/k14.bmp	images/INVk14.bmp					0.0	39.0	39.0	61.0							right	0.0	left	0.382956981659	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		14
3080	6565		Gestalt-scrambled	images/i10.bmp	images/k10.bmp					0.0	40.0	40.0	9.0							right	0.0	left	0.567065000534	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		10
3081	6566		Gestalt-scrambled	images/i20.bmp	images/k20.bmp					0.0	41.0	41.0	19.0							left	0.0	right	0.433517932892	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		20
3082	6567		Gestalt-scrambled	images/i22.bmp	images/k22.bmp					0.0	42.0	42.0	21.0							left	1.0	left	0.433266878128	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		22
3083	6568		Inverted-scrambled	images/i22.bmp	images/INVk22.bmp					0.0	43.0	43.0	44.0							left	1.0	left	0.400373935699	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		22
3084	6569		Gestalt-scrambled	images/i05.bmp	images/k05.bmp					0.0	44.0	44.0	4.0							left	1.0	left	0.449980974197	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		5
3085	6570		Inverted-Gestalt	images/k09.bmp	images/INVk09.bmp					0.0	45.0	45.0	58.0							left	0.0	right	0.500389099121	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		9
3086	6571		Inverted-Gestalt	images/k30.bmp	images/INVk30.bmp					0.0	46.0	46.0	75.0							left	0.0	right	0.583640098572	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		30
3087	6572		Inverted-Gestalt	images/k26.bmp	images/INVk26.bmp					0.0	47.0	47.0	71.0							right	1.0	right	0.384273052216	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		26
3088	6573		Gestalt-scrambled	images/i15.bmp	images/k15.bmp					0.0	48.0	48.0	14.0							left	1.0	left	0.616949081421	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		15
3089	6574		Gestalt-scrambled	images/i27.bmp	images/k27.bmp					0.0	49.0	49.0	26.0							left	1.0	left	0.433273077011	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		27
3090	6575		Inverted-Gestalt	images/k04.bmp	images/INVk04.bmp					0.0	50.0	50.0	55.0							left	0.0	right	0.433718204498	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		4
3091	6576		Inverted-scrambled	images/i09.bmp	images/INVk09.bmp					0.0	51.0	51.0	35.0							right	0.0	left	0.18373799324	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		9
3092	6577		Inverted-Gestalt	images/k05.bmp	images/INVk05.bmp					0.0	52.0	52.0	56.0							right	1.0	right	0.550403118134	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		5
3093	6578		Inverted-Gestalt	images/k29.bmp	images/INVk29.bmp					0.0	53.0	53.0	74.0							right	0.0	left	0.367065191269	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		29
3094	6579		Inverted-scrambled	images/i16.bmp	images/INVk16.bmp					0.0	54.0	54.0	40.0							left	1.0	left	0.400205135345	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		16
3095	6580		Gestalt-scrambled	images/i16.bmp	images/k16.bmp					0.0	55.0	55.0	15.0							left	0.0	right	0.283519983292	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		16
3096	6581		Inverted-Gestalt	images/k23.bmp	images/INVk23.bmp					0.0	56.0	56.0	68.0							left	0.0	right	0.600162982941	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		23
3097	6582		Gestalt-scrambled	images/i03.bmp	images/k03.bmp					0.0	57.0	57.0	2.0							right	1.0	right	0.483559846878	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		3
3098	6583		Gestalt-scrambled	images/i01.bmp	images/k01.bmp					0.0	58.0	58.0	0.0							right	1.0	right	0.400186061859	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		1
3099	6584		Inverted-scrambled	images/i23.bmp	images/INVk23.bmp					0.0	59.0	59.0	45.0							left	1.0	left	0.366822004318	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		23
3100	6585		Inverted-Gestalt	images/k10.bmp	images/INVk10.bmp					0.0	60.0	60.0	59.0							left	1.0	left	0.400187969208	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		10
3101	6586		Inverted-scrambled	images/i06.bmp	images/INVk06.bmp					0.0	61.0	61.0	34.0							right	0.0	left	0.417406082153	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		6
3102	6587		Gestalt-scrambled	images/i25.bmp	images/k25.bmp					0.0	62.0	62.0	24.0							right	1.0	right	0.567153930664	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		25
3103	6588		Gestalt-scrambled	images/i18.bmp	images/k18.bmp					0.0	63.0	63.0	17.0							left	1.0	left	0.383522987366	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		18
3104	6589		Inverted-Gestalt	images/k18.bmp	images/INVk18.bmp					0.0	64.0	64.0	64.0							right	0.0	left	0.317052125931	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		18
3105	6590		Inverted-Gestalt	images/k28.bmp	images/INVk28.bmp					0.0	65.0	65.0	73.0							left	0.0	right	0.500203847885	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		28
3106	6591		Inverted-scrambled	images/i24.bmp	images/INVk24.bmp					0.0	66.0	66.0	46.0							left	0.0	right	0.367354154587	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		24
3107	6592		Inverted-Gestalt	images/k02.bmp	images/INVk03.bmp					0.0	67.0	67.0	54.0							right	0.0	left	0.767559766769	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		3
3108	6593		Inverted-scrambled	images/i19.bmp	images/INVk19.bmp					0.0	68.0	68.0	42.0							left	1.0	left	0.667634963989	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		19
3109	6594		Inverted-scrambled	images/i02.bmp	images/INVk03.bmp					0.0	69.0	69.0	31.0							right	0.0	left	0.233813047409	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		3
3110	6595		Inverted-Gestalt	images/k25.bmp	images/INVk25.bmp					0.0	70.0	70.0	70.0							right	0.0	left	0.399600028992	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		25
3111	6596		Inverted-scrambled	images/i10.bmp	images/INVk10.bmp					0.0	71.0	71.0	36.0							left	0.0	right	0.550392866135	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		10
3112	6597		Gestalt-scrambled	images/i21.bmp	images/k21.bmp					0.0	72.0	72.0	20.0							right	0.0	left	0.467076063156	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		21
3113	6598		Inverted-Gestalt	images/k15.bmp	images/INVk15.bmp					0.0	73.0	73.0	62.0							right	0.0	left	0.333528995514	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		15
3114	6599		Gestalt-scrambled	images/i24.bmp	images/k24.bmp					0.0	74.0	74.0	23.0							left	1.0	left	0.600162982941	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		24
3115	6600		Gestalt-scrambled	images/i26.bmp	images/k26.bmp					0.0	75.0	75.0	25.0							right	0.0	left	0.550199985504	2016_Apr_15_1104	59.9215390462	Gestalt_exp1	1	21661		26
3116	6686		Inverted-Gestalt	images/k25.bmp	images/INVk25.bmp					0.0	0.0	0.0	70.0							right	0.0	left	2.00021600723	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		25
3117	6687		Inverted-Gestalt	images/k05.bmp	images/INVk05.bmp					0.0	1.0	1.0	56.0							right	1.0	right	0.83372092247	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		5
3118	6688		Inverted-scrambled	images/i29.bmp	images/INVk29.bmp					0.0	2.0	2.0	51.0							left	1.0	left	0.516830921173	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		29
3119	6689		Inverted-scrambled	images/i27.bmp	images/INVk27.bmp					0.0	3.0	3.0	49.0							right	1.0	right	0.299985170364	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		27
3120	6690		Gestalt-scrambled	images/i13.bmp	images/k13.bmp					0.0	4.0	4.0	12.0							left	1.0	left	0.449425935745	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		13
3121	6691		Inverted-scrambled	images/i02.bmp	images/INVk03.bmp					0.0	5.0	5.0	31.0							right	0.0	left	0.466816186905	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		3
3122	6692		Inverted-scrambled	images/i09.bmp	images/INVk09.bmp					0.0	6.0	6.0	35.0							right	0.0	left	0.449976921082	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		9
3123	6693		Inverted-Gestalt	images/k01.bmp	images/INVk01.bmp					0.0	7.0	7.0	53.0							right	0.0	left	0.366846084595	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		1
3124	6694		Gestalt-scrambled	images/i15.bmp	images/k15.bmp					0.0	8.0	8.0	14.0							right	0.0	left	0.517028093338	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		15
3125	6695		Inverted-scrambled	images/i04.bmp	images/INVk04.bmp					0.0	9.0	9.0	32.0							right	1.0	right	0.384293079376	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		4
3126	6696		Inverted-scrambled	images/i16.bmp	images/INVk16.bmp					0.0	10.0	10.0	40.0							left	0.0	right	0.733711004257	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		16
3127	6697		Inverted-scrambled	images/i18.bmp	images/INVk18.bmp					0.0	11.0	11.0	41.0							right	1.0	right	0.349979877472	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		18
3128	6698		Inverted-scrambled	images/i06.bmp	images/INVk06.bmp					0.0	12.0	12.0	34.0							left	1.0	left	0.366366147995	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		6
3129	6699		Gestalt-scrambled	images/i08.bmp	images/k08.bmp					0.0	13.0	13.0	7.0							left	1.0	left	0.349880933762	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		8
3130	6700		Inverted-Gestalt	images/k15.bmp	images/INVk15.bmp					0.0	14.0	14.0	62.0							left	1.0	left	0.334053993225	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		15
3131	6701		Gestalt-scrambled	images/i22.bmp	images/k22.bmp					0.0	15.0	15.0	21.0							right	0.0	left	0.333765983582	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		22
3132	6702		Inverted-Gestalt	images/k23.bmp	images/INVk23.bmp					0.0	16.0	16.0	68.0							left	0.0	right	0.316614866257	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		23
3133	6703		Inverted-Gestalt	images/k19.bmp	images/INVk19.bmp					0.0	17.0	17.0	65.0							right	1.0	right	0.333718061447	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		19
3134	6704		Inverted-Gestalt	images/k12.bmp	images/INVk12.bmp					0.0	18.0	18.0	60.0							right	0.0	left	0.284277915955	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		12
3135	6705		Inverted-Gestalt	images/k18.bmp	images/INVk18.bmp					0.0	19.0	19.0	64.0							right	1.0	right	0.300234079361	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		18
3136	6706		Gestalt-scrambled	images/i23.bmp	images/k23.bmp					0.0	20.0	20.0	22.0							right	1.0	right	0.250152111053	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		23
3137	6707		Gestalt-scrambled	images/i12.bmp	images/k12.bmp					0.0	21.0	21.0	11.0							left	1.0	left	0.500182151794	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		12
3138	6708		Inverted-scrambled	images/i21.bmp	images/INVk21.bmp					0.0	22.0	22.0	43.0							left	0.0	right	0.250010967255	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		21
3139	6709		Inverted-Gestalt	images/k24.bmp	images/INVk24.bmp					0.0	23.0	23.0	69.0							right	1.0	right	0.183529853821	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		24
3140	6710		Gestalt-scrambled	images/i21.bmp	images/k21.bmp					0.0	24.0	24.0	20.0							left	0.0	right	0.266190052032	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		21
3141	6711		Gestalt-scrambled	images/i25.bmp	images/k25.bmp					0.0	25.0	25.0	24.0							right	1.0	right	0.300747156143	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		25
3142	6712		Gestalt-scrambled	images/i10.bmp	images/k10.bmp					0.0	26.0	26.0	9.0							right	0.0	left	0.284267902374	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		10
3143	6713		Gestalt-scrambled	images/i11.bmp	images/k11.bmp					0.0	27.0	27.0	10.0							left	0.0	right	0.316909074783	2016_Apr_27_1506	59.7303925059	Gestalt_exp1	1	21700		11
